id,Game ID,Wk,Day,Date,Time,Home,xG Home,G Home,Away,xG Away,G Away,League,Season,Score,Match Link,home_elo,away_elo,B365H,B365D,B365A,xScore,xScoreElo,Home Avg Players Score,Away Avg Players Score,Home Star Player Count,Away Star Player Count,Players Found %,xPower,xSuperPower,importance1,importance2,proj_score1,proj_score2,spi1,spi2,prob1,prob2,probtie,Home Points,Away Points,xG Home Diff,xG Away Diff,Home Avg Points,Away Avg Points,Home Avg Goals For,Away Avg Goals For,Home Avg Goals Against,Away Avg Goals Against,Home Matches Played,Away Matches Played,Home Points/Match,Away Points/Match,Home Form Points,Away Form Points,Home Form Goals For,Away Form Goals For,Home Form Goals Against,Away Form Goals Against,Home Head-to-Head Points,Away Head-to-Head Points,Home Head-to-Head Goals For,Away Head-to-Head Goals For,Home Head-to-Head Goals Against,Away Head-to-Head Goals Against,xG Home Avg Diff,xG Home Form Diff,xG Away Avg Diff,xG Away Form Diff
3531,2067334221,12.0,Fri,2023-11-10,20:45,Genoa,1.6,1,Hellas Verona,0.2,0,Serie-A,2023-2024,1,https://fbref.com/en/matches/1aa2417e/Genoa-Hellas-Verona-November-10-2023-Serie-A,1607.71,1593.01,1.91,3.3,4.33,1,1,71.06,72.5,0,0,0.94,0,0,,,,,,,,,,3,0,-0.6,-0.2,0.84,0.8,0.8,0.82,1.52,1.54,125,162,0.96,1.13,0.8,0.2,0.8,0.6,1.4,1.8,1.2,1.2,1.6,1.2,1.2,1.6,-0.12,0.04,-0.08,-0.14
5439,5865316554,13.0,Fri,2023-11-10,21:00,Athletic Club,4.6,4,Celta Vigo,2.1,3,La-Liga,2023-2024,1,https://fbref.com/en/matches/bdde04ef/Athletic-Club-Celta-Vigo-November-10-2023-La-Liga,845.5,1630.58,1.67,3.8,5.0,1,-1,74.67,77.17,0,1,0.72,0,-1,,,,,,,,,,3,0,-0.6,0.9,1.44,1.0,1.36,1.08,1.14,1.46,164,164,1.37,1.13,1.4,0.4,1.6,0.8,1.6,1.8,1.4,1.4,0.6,0.8,0.8,0.6,-0.11,-0.06,-0.09,-0.76
7216,5784711383,12.0,Fri,2023-11-10,21:00,Montpellier,0.5,0,Nice,0.7,0,Ligue-1,2023-2024,0,https://fbref.com/en/matches/5bdc7c32/Montpellier-Nice-November-10-2023-Ligue-1,1638.09,1727.6,3.5,3.3,2.15,-1,-1,71.86,75.07,0,0,0.93,0,0,,,,,,,,,,1,1,-0.5,-0.7,1.24,1.72,1.6,1.28,1.64,0.86,152,153,1.31,1.59,1.4,2.6,1.2,1.0,1.0,0.0,0.8,2.0,1.0,2.4,2.4,1.0,0.21,-0.46,-0.22,-0.38
1631,9091317393,12.0,Sat,2023-11-11,12:30,Wolves,2.1,2,Tottenham,0.7,1,Premier-League,2023-2024,1,https://fbref.com/en/matches/1634f066/Wolverhampton-Wanderers-Tottenham-Hotspur-November-11-2023-Premier-League,1707.78,1845.06,3.1,3.75,2.2,-1,-1,75.2,78.14,0,0,0.86,0,0,,,,,,,,,,3,0,-0.1,0.3,1.06,1.78,0.92,1.96,1.6,1.52,163,163,1.28,1.71,1.6,2.4,1.6,1.6,1.4,1.2,1.2,1.8,0.6,0.8,0.8,0.6,-0.14,0.28,0.38,0.08
5440,2432372938,13.0,Sat,2023-11-11,14:00,Rayo Vallecano,1.7,1,Girona,4.5,2,La-Liga,2023-2024,-1,https://fbref.com/en/matches/5f383bb2/Rayo-Vallecano-Girona-November-11-2023-La-Liga,1675.67,1755.08,2.88,3.5,2.4,-1,-1,74.81,73.47,0,0,0.81,0,0,,,,,,,,,,0,3,-0.7,-2.5,1.34,1.6,1.18,1.74,1.36,1.4,88,50,1.24,1.6,1.4,2.4,1.4,2.2,1.2,1.4,1.0,1.0,2.0,2.0,2.0,2.0,-0.02,0.24,0.32,0.7
1632,4444451689,12.0,Sat,2023-11-11,15:00,Arsenal,1.8,3,Burnley,0.3,1,Premier-League,2023-2024,1,https://fbref.com/en/matches/2cb4e4dc/Arsenal-Burnley-November-11-2023-Premier-League,1928.19,1650.12,1.18,7.0,17.0,1,1,79.95,71.47,1,0,0.9,0,1,,,,,,,,,,3,0,1.2,0.7,2.22,0.78,2.32,0.84,1.06,1.62,163,125,1.8,1.06,2.0,0.6,2.4,0.8,0.6,2.4,1.2,1.2,0.4,0.4,0.4,0.4,0.42,0.76,-0.16,-0.16
1633,2242446971,12.0,Sat,2023-11-11,15:00,Manchester Utd,2.2,1,Luton Town,0.4,0,Premier-League,2023-2024,1,https://fbref.com/en/matches/4b9f3f25/Manchester-United-Luton-Town-November-11-2023-Premier-League,1814.09,1589.6,2.45,3.2,3.0,1,1,82.7,71.38,3,0,0.97,1,1,,,,,,,,,,3,0,-1.2,-0.4,1.86,0.55,1.4,0.91,1.2,1.91,163,11,1.79,0.55,1.8,0.4,1.0,1.0,1.2,1.8,0.0,0.0,0.0,0.0,0.0,0.0,-0.27,-0.08,-0.23,-0.02
1634,8757075655,12.0,Sat,2023-11-11,15:00,Crystal Palace,2.2,2,Everton,1.5,3,Premier-League,2023-2024,-1,https://fbref.com/en/matches/a4795b68/Crystal-Palace-Everton-November-11-2023-Premier-League,1750.5,1694.29,1.33,5.25,9.5,1,1,74.71,74.14,0,0,0.82,0,0,,,,,,,,,,0,3,-0.2,1.5,1.26,0.94,1.02,0.92,1.24,1.54,163,163,1.2,1.19,1.4,1.4,0.8,1.2,1.2,1.0,1.0,1.6,1.2,1.6,1.6,1.2,-0.02,-0.16,-0.33,-0.18
3532,5266653821,12.0,Sat,2023-11-11,15:00,Lecce,1.4,2,Milan,1.1,2,Serie-A,2023-2024,0,https://fbref.com/en/matches/26587ad3/Lecce-Milan-November-11-2023-Serie-A,1600.0,1833.02,5.0,3.6,1.75,-1,-1,71.56,81.78,0,2,0.87,-1,-1,,,,,,,,,,1,1,0.6,0.9,0.98,1.9,0.94,1.7,1.28,1.1,87,163,0.97,1.98,0.4,1.4,0.6,1.0,1.8,0.8,0.5,2.0,1.25,2.5,2.5,1.25,-0.03,-0.26,0.16,-0.2
8739,4882474522,11.0,Sat,2023-11-11,15:30,Augsburg,1.0,1,Hoffenheim,0.8,1,Bundesliga,2023-2024,0,https://fbref.com/en/matches/3970535a/Augsburg-Hoffenheim-November-11-2023-Bundesliga,1612.92,1683.62,2.63,3.6,2.55,-1,-1,75.75,74.93,1,0,0.93,0,1,,,,,,,,,,1,1,0.0,0.2,1.04,1.12,1.32,1.56,1.92,1.88,146,146,1.07,1.34,1.4,1.2,2.0,2.0,1.8,2.6,1.2,1.8,0.8,1.8,1.8,0.8,0.19,0.36,0.09,0.28
8740,1891047559,11.0,Sat,2023-11-11,15:30,Stuttgart,4.2,2,Dortmund,1.0,1,Bundesliga,2023-2024,1,https://fbref.com/en/matches/5e8f7e88/Stuttgart-Dortmund-November-11-2023-Bundesliga,1699.6,1863.05,1.06,17.0,21.0,1,-1,73.25,81.79,0,2,0.94,0,-1,,,,,,,,,,3,0,-2.2,0.0,1.2,2.08,1.54,2.4,1.56,1.38,112,146,1.18,2.01,1.8,2.0,2.0,2.2,1.2,2.0,0.2,2.6,1.2,3.0,3.0,1.2,-0.04,-0.56,0.33,0.4
8741,3304270139,11.0,Sat,2023-11-11,15:30,Bayern Munich,2.0,4,Heidenheim,0.9,2,Bundesliga,2023-2024,1,https://fbref.com/en/matches/684040d1/Bayern-Munich-Heidenheim-November-11-2023-Bundesliga,1988.67,1578.84,3.1,3.5,2.25,-1,1,83.11,69.19,3,0,0.94,1,1,,,,,,,,,,3,0,2.0,1.1,2.16,1.0,2.84,1.5,1.06,2.2,146,10,2.29,1.0,2.6,1.2,4.0,1.2,0.6,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.9,0.15,0.18
8742,8097485901,11.0,Sat,2023-11-11,15:30,Darmstadt 98,0.5,0,Mainz 05,0.7,0,Bundesliga,2023-2024,0,https://fbref.com/en/matches/f98e467c/Darmstadt-98-Mainz-05-November-11-2023-Bundesliga,1551.28,1652.91,2.55,3.75,2.55,0,-1,70.36,73.07,0,0,0.96,0,0,,,,,,,,,,1,1,-0.5,-0.7,0.7,1.2,1.4,1.48,3.2,1.82,10,146,0.7,1.19,1.2,1.0,1.6,1.4,3.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.21,0.66
5441,5363213770,13.0,Sat,2023-11-11,16:15,Almería,0.4,1,Real Sociedad,2.4,3,La-Liga,2023-2024,-1,https://fbref.com/en/matches/499da981/Almeria-Real-Sociedad-November-11-2023-La-Liga,1568.27,1823.23,4.75,3.8,1.73,-1,-1,72.33,75.75,0,0,0.87,0,0,,,,,,,,,,0,3,0.6,0.6,0.88,1.8,1.26,1.42,1.94,1.0,50,164,0.88,1.65,0.2,1.4,1.2,1.4,2.8,1.0,0.0,3.0,0.0,1.5,1.5,0.0,0.02,0.24,0.05,0.04
7217,3217350916,12.0,Sat,2023-11-11,17:00,Reims,1.3,0,Paris S-G,2.3,3,Ligue-1,2023-2024,-1,https://fbref.com/en/matches/61d9e0d0/Reims-Paris-Saint-Germain-November-11-2023-Ligue-1,1648.4,1851.83,5.0,4.33,1.6,-1,-1,71.93,84.06,0,3,0.8,-1,-1,,,,,,,,,,0,3,-1.3,0.7,1.42,2.24,1.28,2.4,1.2,0.98,153,152,1.31,2.27,2.0,2.6,1.2,2.4,0.8,0.6,0.4,2.2,0.2,2.2,2.2,0.2,-0.24,-0.14,0.25,0.06
1635,3389618617,12.0,Sat,2023-11-11,17:30,Bournemouth,2.4,2,Newcastle Utd,0.5,0,Premier-League,2023-2024,1,https://fbref.com/en/matches/641024cf/Bournemouth-Newcastle-United-November-11-2023-Premier-League,1627.66,1874.45,4.75,4.0,1.73,-1,-1,73.93,74.6,0,0,0.93,0,0,,,,,,,,,,3,0,-0.4,-0.5,0.96,1.88,0.98,1.94,1.98,0.9,87,163,0.91,1.4,0.6,2.2,0.8,2.2,3.2,0.8,0.5,2.0,1.0,2.0,2.0,1.0,-0.04,0.02,0.01,0.06
3533,2287112136,12.0,Sat,2023-11-11,18:00,Juventus,2.3,2,Cagliari,0.6,1,Serie-A,2023-2024,1,https://fbref.com/en/matches/30bc4996/Juventus-Cagliari-November-11-2023-Serie-A,1832.36,1570.24,1.36,5.0,8.0,1,1,79.95,70.07,1,0,1.0,0,1,,,,,,,,,,3,0,-0.3,0.4,1.96,0.78,1.46,0.9,0.82,1.82,163,125,2.02,0.97,2.6,1.4,1.0,1.8,0.0,2.6,2.4,0.6,1.8,0.8,0.8,1.8,-0.0,-0.5,-0.18,0.1
5442,3667282420,13.0,Sat,2023-11-11,18:30,Osasuna,1.0,1,Las Palmas,0.4,1,La-Liga,2023-2024,0,https://fbref.com/en/matches/52845bb5/Osasuna-Las-Palmas-November-11-2023-La-Liga,1660.32,1619.52,2.5,3.1,3.0,1,1,74.5,72.27,0,0,0.84,0,0,,,,,,,,,,1,1,0.0,0.6,1.32,1.42,1.02,0.83,1.24,0.92,164,12,1.27,1.42,1.2,2.4,1.4,1.6,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,0.3,-0.09,0.52
5443,7624081440,13.0,Sat,2023-11-11,18:30,Granada,1.7,1,Getafe,2.3,1,La-Liga,2023-2024,0,https://fbref.com/en/matches/da4c3931/Granada-Getafe-November-11-2023-La-Liga,1591.01,1673.9,1.95,3.4,4.0,1,-1,71.88,76.0,0,0,0.91,0,0,,,,,,,,,,1,1,-0.7,-1.3,0.88,1.14,1.22,0.96,1.8,1.22,126,164,1.16,1.15,0.4,1.4,1.4,0.8,2.2,0.6,1.6,1.0,1.2,1.2,1.2,1.2,0.15,0.02,-0.0,-0.1
8743,8685034652,11.0,Sat,2023-11-11,18:30,Bochum,3.7,1,Köln,0.9,1,Bundesliga,2023-2024,0,https://fbref.com/en/matches/b7bef81f/Bochum-Koln-November-11-2023-Bundesliga,1610.86,1631.8,2.45,3.4,2.88,1,-1,75.89,73.13,1,0,1.0,0,1,,,,,,,,,,1,1,-2.7,0.1,1.0,1.18,1.16,1.42,2.16,1.68,77,146,1.1,1.15,1.0,0.8,1.2,0.8,1.6,2.6,1.25,1.25,1.5,1.25,1.25,1.5,0.0,-0.04,-0.01,-0.72
3534,9579315696,12.0,Sat,2023-11-11,20:45,Monza,0.9,1,Torino,1.0,1,Serie-A,2023-2024,0,https://fbref.com/en/matches/2f8d44e3/Monza-Torino-November-11-2023-Serie-A,1677.64,1691.01,2.5,3.1,3.0,1,0,74.0,73.33,0,0,0.9,0,0,,,,,,,,,,1,1,0.1,0.0,1.39,1.36,1.22,1.02,1.27,1.14,49,163,1.39,1.2,2.0,1.4,1.6,0.6,0.6,1.2,0.5,2.0,1.0,1.5,1.5,1.0,0.01,0.38,-0.05,-0.58
5444,3058331291,13.0,Sat,2023-11-11,21:00,Real Madrid,1.7,5,Valencia,1.7,1,La-Liga,2023-2024,1,https://fbref.com/en/matches/1cb4d5cc/Real-Madrid-Valencia-November-11-2023-La-Liga,1953.35,1690.23,1.33,5.5,8.5,1,1,83.09,71.94,4,0,0.69,1,1,,,,,,,,,,3,0,3.3,-0.7,2.14,1.2,1.96,1.14,0.88,1.16,164,164,2.22,1.24,2.2,1.6,2.0,1.2,0.4,1.2,2.4,0.6,2.0,0.6,0.6,2.0,-0.0,-0.08,-0.12,0.04
7218,3164965974,12.0,Sat,2023-11-11,21:00,Le Havre,1.4,0,Monaco,0.6,0,Ligue-1,2023-2024,0,https://fbref.com/en/matches/8bb49483/Le-Havre-Monaco-November-11-2023-Ligue-1,1536.22,1710.15,4.5,4.0,1.73,-1,-1,67.12,73.71,0,0,0.77,0,0,,,,,,,,,,1,1,-1.4,-0.6,1.27,1.78,1.09,1.94,1.18,1.48,11,153,1.27,1.8,1.0,2.4,0.4,2.0,1.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.08,-0.48,0.34,0.88
3535,9410502271,12.0,Sun,2023-11-12,12:30,Napoli,0.9,0,Empoli,0.5,1,Serie-A,2023-2024,-1,https://fbref.com/en/matches/c54b9d5c/Napoli-Empoli-November-12-2023-Serie-A,1878.1,1594.38,1.22,7.0,11.0,1,1,77.25,71.75,0,0,0.88,0,0,,,,,,,,,,0,3,-0.9,0.5,2.28,1.06,2.08,0.84,0.8,1.4,163,87,2.02,1.05,2.0,0.8,2.4,0.6,1.2,1.6,1.5,1.5,1.5,1.0,1.0,1.5,0.31,0.46,-0.16,-0.5
1636,9016117857,12.0,Sun,2023-11-12,14:00,West Ham,1.8,3,Nott'ham Forest,1.7,2,Premier-League,2023-2024,1,https://fbref.com/en/matches/76b8e568/West-Ham-United-Nottingham-Forest-November-12-2023-Premier-League,1764.91,1687.95,1.57,4.2,5.5,1,1,77.57,75.44,0,0,0.87,0,0,,,,,,,,,,3,0,1.2,0.3,1.08,1.04,1.22,1.02,1.56,1.69,163,49,1.31,1.04,0.8,1.2,1.4,1.0,2.0,1.2,1.5,1.5,2.0,0.5,0.5,2.0,-0.08,0.02,-0.02,-0.04
1637,2628070478,12.0,Sun,2023-11-12,14:00,Liverpool,1.7,3,Brentford,1.6,0,Premier-League,2023-2024,1,https://fbref.com/en/matches/996ee990/Liverpool-Brentford-November-12-2023-Premier-League,1936.03,1808.64,1.25,5.75,13.0,1,1,83.26,74.0,4,0,0.83,0,1,,,,,,,,,,3,0,1.3,-1.6,1.88,1.5,2.04,1.56,1.16,1.24,163,87,2.15,1.39,1.6,2.0,1.8,2.0,1.0,1.0,1.75,1.0,2.0,1.5,1.5,2.0,0.06,-0.52,0.0,0.14
1638,1027363904,12.0,Sun,2023-11-12,14:00,Aston Villa,3.0,3,Fulham,0.9,1,Premier-League,2023-2024,1,https://fbref.com/en/matches/d6a70a44/Aston-Villa-Fulham-November-12-2023-Premier-League,1840.6,1715.53,1.4,5.0,6.5,1,1,81.69,76.31,1,0,1.0,0,1,,,,,,,,,,3,0,0.0,0.1,1.66,1.28,1.58,1.28,1.3,1.44,163,87,1.34,1.06,2.0,0.8,2.8,0.8,1.2,1.4,2.25,0.75,1.75,1.0,1.0,1.75,0.16,1.08,0.1,-0.4
1639,8885567012,12.0,Sun,2023-11-12,14:00,Brighton,1.5,1,Sheffield Utd,1.1,1,Premier-League,2023-2024,0,https://fbref.com/en/matches/ebf41e41/Brighton-and-Hove-Albion-Sheffield-United-November-12-2023-Premier-League,1819.82,1599.34,1.85,3.6,4.0,1,1,77.0,71.79,1,0,0.9,0,1,,,,,,,,,,1,1,-0.5,-0.1,1.66,0.54,1.98,0.6,1.48,1.92,163,87,1.31,0.93,0.6,0.6,1.2,0.8,2.4,2.6,0.5,2.0,0.5,1.0,1.0,0.5,0.1,-0.14,-0.26,-0.02
3536,2363073705,12.0,Sun,2023-11-12,15:00,Fiorentina,1.4,2,Bologna,1.8,1,Serie-A,2023-2024,1,https://fbref.com/en/matches/0bdc5ea4/Derby-dellAppennino-Fiorentina-Bologna-November-12-2023-Serie-A,1744.76,1731.1,2.0,3.4,3.8,1,0,76.5,73.31,0,0,0.88,0,0,,,,,,,,,,3,0,0.6,-0.8,1.52,1.5,1.46,1.32,1.16,1.14,163,163,1.37,1.26,1.2,2.2,1.2,1.8,1.0,0.8,1.4,1.4,1.8,1.8,1.8,1.8,0.11,0.12,0.19,0.44
3537,1007219212,12.0,Sun,2023-11-12,15:00,Udinese,1.5,1,Atalanta,0.7,1,Serie-A,2023-2024,0,https://fbref.com/en/matches/df8d2100/Udinese-Atalanta-November-12-2023-Serie-A,1641.85,1780.86,3.75,3.5,2.0,-1,-1,72.94,76.44,0,0,0.91,0,0,,,,,,,,,,1,1,-0.5,0.3,1.18,1.66,1.16,1.7,1.24,1.18,163,163,1.15,1.83,1.4,1.4,1.0,1.6,0.8,1.0,0.6,1.8,1.4,2.4,2.4,1.4,-0.1,-0.32,0.21,0.4
7219,5710293862,12.0,Sun,2023-11-12,15:00,Metz,1.1,3,Nantes,1.3,1,Ligue-1,2023-2024,1,https://fbref.com/en/matches/594dba4e/Metz-Nantes-November-12-2023-Ligue-1,1551.89,1567.39,2.1,3.3,3.6,1,-1,67.88,73.25,0,0,0.94,0,0,,,,,,,,,,3,0,1.9,-0.3,0.84,1.02,0.9,1.08,1.74,1.52,115,153,1.06,1.19,0.4,1.2,0.4,1.0,1.4,1.8,1.2,1.2,0.6,0.6,0.6,0.6,0.14,-0.26,-0.09,-0.44
7220,6608684981,12.0,Sun,2023-11-12,15:00,Clermont Foot,1.5,1,Lorient,0.5,0,Ligue-1,2023-2024,1,https://fbref.com/en/matches/e0aea3a9/Clermont-Foot-Lorient-November-12-2023-Ligue-1,1570.68,1586.16,1.55,4.2,6.0,1,-1,69.14,70.53,0,0,0.72,0,0,,,,,,,,,,3,0,-0.5,-0.5,1.3,1.34,1.06,1.36,1.32,1.48,86,125,1.17,1.15,1.0,1.0,0.6,1.0,0.8,1.6,1.0,1.75,1.0,1.25,1.25,1.0,-0.15,-0.26,0.26,0.28
7221,4274970858,12.0,Sun,2023-11-12,15:00,Lille,2.5,1,Toulouse,0.1,1,Ligue-1,2023-2024,0,https://fbref.com/en/matches/f0f7d5b7/Lille-Toulouse-November-12-2023-Ligue-1,1715.32,1601.1,2.9,3.25,2.5,-1,1,75.5,68.86,0,0,0.89,0,0,,,,,,,,,,1,1,-1.5,0.9,1.74,1.18,1.62,1.28,1.12,1.48,153,77,1.78,0.94,2.2,1.0,1.2,1.2,0.2,1.4,2.25,0.75,2.0,0.75,0.75,2.0,-0.05,0.14,-0.02,-0.22
8744,3394522313,11.0,Sun,2023-11-12,15:30,Leverkusen,2.4,4,Union Berlin,0.0,0,Bundesliga,2023-2024,1,https://fbref.com/en/matches/bece4395/Bayer-Leverkusen-Union-Berlin-November-12-2023-Bundesliga,1840.9,1660.58,1.29,6.0,9.0,1,1,77.12,75.81,0,0,0.94,0,0,,,,,,,,,,3,0,1.6,0.0,1.82,1.68,1.98,1.56,1.28,1.32,146,146,1.76,1.48,3.0,0.0,2.6,0.4,0.8,2.6,1.4,0.8,1.8,0.8,0.8,1.8,0.28,0.88,0.35,-0.7
5445,4867711747,13.0,Sun,2023-11-12,16:15,Barcelona,1.6,2,Alavés,1.7,1,La-Liga,2023-2024,1,https://fbref.com/en/matches/3541e819/Barcelona-Alaves-November-12-2023-La-Liga,1889.53,1601.05,1.25,6.0,11.0,1,1,84.64,71.0,4,0,0.77,1,1,,,,,,,,,,3,0,0.4,-0.7,2.3,0.86,1.88,0.82,0.64,1.62,164,126,2.13,0.95,2.0,1.0,1.2,0.8,0.8,1.2,2.2,0.4,2.6,0.6,0.6,2.6,-0.13,-0.68,-0.24,-0.68
1640,3992441623,12.0,Sun,2023-11-12,16:30,Chelsea,2.9,4,Manchester City,2.9,4,Premier-League,2023-2024,0,https://fbref.com/en/matches/53bb8f30/Chelsea-Manchester-City-November-12-2023-Premier-League,1787.89,2073.82,5.0,3.7,1.73,-1,-1,80.3,86.89,2,5,0.96,0,-1,,,,,,,,,,1,1,1.1,1.1,1.24,2.38,1.14,2.5,1.2,0.86,163,163,1.63,2.31,2.0,1.8,2.4,2.4,1.2,1.0,0.6,2.4,0.4,1.0,1.0,0.4,-0.34,0.22,0.43,0.78
7222,7310198179,12.0,Sun,2023-11-12,17:05,Rennes,0.9,0,Lyon,1.5,1,Ligue-1,2023-2024,-1,https://fbref.com/en/matches/16251ab0/Rennes-Lyon-November-12-2023-Ligue-1,1704.38,1633.98,1.73,4.2,4.33,1,1,74.94,73.62,0,0,0.81,0,0,,,,,,,,,,0,3,-0.9,-0.5,1.62,1.44,1.74,1.56,1.12,1.38,153,152,1.66,1.61,0.8,0.4,1.2,1.0,1.8,1.8,1.8,1.2,2.4,1.8,1.8,2.4,0.15,-0.12,0.01,-0.22
8745,8420160344,11.0,Sun,2023-11-12,17:30,Werder Bremen,1.5,2,Eint Frankfurt,2.0,2,Bundesliga,2023-2024,0,https://fbref.com/en/matches/5c3bedb6/Werder-Bremen-Eintracht-Frankfurt-November-12-2023-Bundesliga,1613.29,1745.31,3.1,3.4,2.3,-1,-1,72.0,76.2,0,1,0.9,0,-1,,,,,,,,,,1,1,0.5,0.0,0.94,1.4,1.42,1.58,1.96,1.44,112,146,0.96,1.47,0.8,2.0,1.6,2.2,2.0,1.2,0.8,2.0,1.2,2.2,2.2,1.2,0.19,0.66,0.14,0.32
3538,6769776119,12.0,Sun,2023-11-12,18:00,Lazio,0.4,0,Roma,0.4,0,Serie-A,2023-2024,0,https://fbref.com/en/matches/1c159031/Lazio-Roma-November-12-2023-Serie-A,1775.24,1768.43,3.0,3.0,2.63,-1,0,82.0,80.05,2,1,0.97,0,1,,,,,,,,,,1,1,-0.4,-0.4,1.82,1.66,1.52,1.5,0.92,1.04,163,162,1.84,1.7,1.8,2.4,1.2,1.8,1.0,0.6,1.8,1.2,1.0,1.4,1.4,1.0,0.18,-0.16,-0.02,0.4
5446,6230140059,13.0,Sun,2023-11-12,18:30,Sevilla,0.7,1,Betis,1.8,1,La-Liga,2023-2024,0,https://fbref.com/en/matches/f4e8506b/Sevilla-Real-Betis-November-12-2023-La-Liga,1738.17,1757.07,2.05,3.5,3.6,1,-1,76.47,73.93,0,0,0.83,0,0,,,,,,,,,,1,1,0.3,-0.8,1.26,1.6,1.3,1.24,1.4,1.12,163,164,1.7,1.51,0.8,2.2,1.2,1.8,1.4,0.6,2.2,0.4,1.2,0.4,0.4,1.2,0.08,0.06,-0.06,0.4
8746,8729751180,11.0,Sun,2023-11-12,19:30,RB Leipzig,1.9,3,Freiburg,0.5,1,Bundesliga,2023-2024,1,https://fbref.com/en/matches/fcbc3a03/RB-Leipzig-Freiburg-November-12-2023-Bundesliga,1847.69,1725.9,1.44,5.0,6.5,1,1,77.44,73.53,0,0,0.97,0,0,,,,,,,,,,3,0,1.1,0.5,1.92,1.66,2.0,1.56,1.12,1.52,146,146,1.88,1.51,1.6,1.4,2.2,1.6,1.0,1.8,2.2,0.4,1.8,0.6,0.6,1.8,0.22,0.24,0.08,0.08
3539,7682283932,12.0,Sun,2023-11-12,20:45,Inter,3.1,2,Frosinone,0.7,0,Serie-A,2023-2024,1,https://fbref.com/en/matches/93b6cf24/Internazionale-Frosinone-November-12-2023-Serie-A,1922.46,1613.83,1.18,8.0,13.0,1,1,83.04,69.06,3,0,0.91,1,1,,,,,,,,,,3,0,-1.1,-0.7,2.06,1.36,2.02,1.55,0.96,1.64,163,11,2.19,1.36,2.6,1.2,2.4,1.6,0.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.6,0.26,0.3
7223,6494749736,12.0,Sun,2023-11-12,20:45,Lens,1.1,1,Marseille,1.0,0,Ligue-1,2023-2024,1,https://fbref.com/en/matches/fe8096da/Lens-Marseille-November-12-2023-Ligue-1,1743.63,1717.73,2.25,3.4,3.2,1,1,75.5,76.36,0,0,0.87,0,0,,,,,,,,,,3,0,-0.1,-1.0,1.96,1.78,1.64,1.66,0.88,1.08,125,152,1.73,1.8,1.8,0.8,1.2,1.0,0.2,1.6,2.0,0.8,1.6,1.4,1.4,1.6,-0.05,-0.54,-0.02,-0.28
5447,9961029183,13.0,Sun,2023-11-12,21:00,Atlético Madrid,3.9,3,Villarreal,0.8,1,La-Liga,2023-2024,1,https://fbref.com/en/matches/cadb3e6a/Atletico-Madrid-Villarreal-November-12-2023-La-Liga,1876.58,1722.88,1.36,5.5,7.5,1,1,82.29,77.91,2,2,0.87,0,0,,,,,,,,,,3,0,-0.9,0.2,2.1,1.52,1.96,1.52,0.9,1.22,163,164,2.02,1.54,2.4,1.0,2.2,1.4,1.2,1.6,1.2,1.2,1.6,1.6,1.6,1.6,0.33,0.36,-0.02,0.14
8747,8454160401,12.0,Fri,2023-11-24,20:30,Köln,0.2,0,Bayern Munich,3.5,1,Bundesliga,2023-2024,-1,https://fbref.com/en/matches/5ffb46dc/Koln-Bayern-Munich-November-24-2023-Bundesliga,1633.06,1989.68,9.0,7.0,1.25,-1,-1,72.56,85.97,0,5,0.89,-1,-1,,,,,,,,,,0,3,-0.2,-2.5,1.14,2.16,1.38,2.9,1.66,1.1,147,147,1.15,2.29,1.0,3.0,1.0,4.4,2.4,0.6,0.2,2.6,1.0,3.0,3.0,1.0,-0.03,-0.56,0.54,1.36
5448,6173972455,14.0,Fri,2023-11-24,21:00,Alavés,0.8,3,Granada,1.1,1,La-Liga,2023-2024,1,https://fbref.com/en/matches/7e1b64b6/Alaves-Granada-November-24-2023-La-Liga,1599.54,1591.17,1.7,3.6,5.0,1,0,71.31,72.12,0,0,0.81,0,0,,,,,,,,,,3,0,2.2,-0.1,0.86,0.88,0.82,1.24,1.58,1.82,127,127,0.94,1.16,1.0,0.4,1.0,1.0,1.2,1.8,0.6,2.4,1.6,2.2,2.2,1.6,-0.24,-0.52,0.14,-0.14
7224,1168069127,13.0,Fri,2023-11-24,21:00,Paris S-G,2.6,5,Monaco,1.6,2,Ligue-1,2023-2024,1,https://fbref.com/en/matches/6f11a93d/Paris-Saint-Germain-Monaco-November-24-2023-Ligue-1,1859.28,1706.68,1.45,4.75,6.5,1,1,85.32,74.43,3,0,0.89,1,1,,,,,,,,,,3,0,2.4,0.4,2.24,1.78,2.36,1.9,0.98,1.44,153,154,2.27,1.79,3.0,2.0,3.0,1.4,0.6,0.8,0.8,2.0,0.8,1.8,1.8,0.8,0.27,0.8,0.31,0.36
